card_name,f1,f1_sig_strike_per,f1_sig_strike_total,f1_td_attempt,f1_td_succeed,f2,f2_sig_strike_per,f2_sig_strike_total,f2_td_attempt,f2_td_succeed,fights_location,round_format,round_fought,weight_class,winner,winning_method,fight_year,SApM_f1,SLpM_f1,height_f1,reach_f1,stance_f1,strAcc_f1,strDef_f1,subAvg_f1,tdAcc_f1,tdAvg_f1,tdDef_f1,weight_f1,birth_year_f1,win_f1,lose_f1,draw_f1,nc_f1,SApM_f2,SLpM_f2,height_f2,reach_f2,stance_f2,strAcc_f2,strDef_f2,subAvg_f2,tdAcc_f2,tdAvg_f2,tdDef_f2,weight_f2,birth_year_f2,win_f2,lose_f2,draw_f2,nc_f2,f1_age_when_fight,f2_age_when_fight
UFC Fight Night: Dos Anjos vs. Lee,Michel Pereira,0.5,4.0,0.0,0.0,Danny Roberts,0.54,11.0,0.0,0.0,"Rochester, New York, USA",3.0,1.0,Welterweight,1.0,KO/TKO,2019.0,2.7,2.01,172.72,68.0,Orthodox,0.32,0.46,1.3,0.46,2.59,0.44,145,1992,18,4,1,0,2.98,1.35,177.8,72.0,Southpaw,0.44,0.46,1.1,0.43,4.15,0.38,145,1988,17,8,0,0,27.0,31.0
UFC Fight Night: Dos Anjos vs. Lee,Patrick Cummins,0.66,33.0,2.0,1.0,Ed Herman,0.31,35.0,0.0,0.0,"Rochester, New York, USA",3.0,1.0,Light Heavyweight,0.0,KO/TKO,2019.0,2.41,3.12,177.8,72.0,Switch,0.51,0.45,1.6,0.34,3.8,0.4,155,1994,19,1,1,0,4.4,3.63,180.34,71.0,Orthodox,0.53,0.5,0.5,0.66,0.36,0.72,145,1991,11,3,0,0,25.0,28.0
UFC Fight Night: Dos Anjos vs. Lee,Charles Oliveira,0.64,59.0,0.0,0.0,Nik Lentz,0.36,49.0,4.0,2.0,"Rochester, New York, USA",3.0,2.0,Lightweight,1.0,KO/TKO,2019.0,3.78,5.09,185.42,73.0,Orthodox,0.54,0.58,0.6,0.55,1.58,0.94,170,1993,28,11,0,2,3.5,3.08,185.42,74.0,Southpaw,0.4,0.51,0.3,0.1,0.26,0.57,170,1987,18,7,0,0,26.0,32.0
UFC Fight Night: Dos Anjos vs. Lee,Desmond Green,0.54,144.0,4.0,4.0,Charles Jourdain,0.37,146.0,0.0,0.0,"Rochester, New York, USA",3.0,3.0,Lightweight,1.0,U-DEC,2019.0,3.35,4.26,187.96,76.0,Orthodox,0.5,0.55,0.1,0.41,4.49,0.28,205,1980,10,7,0,0,3.52,3.28,185.42,77.0,Orthodox,0.48,0.42,1.1,0.48,2.08,0.59,205,1980,27,15,0,1,39.0,39.0
UFC Fight Night: Dos Anjos vs. Lee,Davi Ramos,0.55,114.0,7.0,3.0,Austin Hubbard,0.37,116.0,0.0,0.0,"Rochester, New York, USA",3.0,3.0,Lightweight,1.0,U-DEC,2019.0,3.2,3.48,177.8,74.0,Orthodox,0.53,0.51,2.8,0.4,2.37,0.55,155,1989,33,9,0,1,3.25,3.44,172.72,68.0,Orthodox,0.47,0.5,1.2,0.32,3.3,0.43,145,1984,30,12,2,1,30.0,35.0
UFC Fight Night: Dos Anjos vs. Lee,Felicia Spencer,0.5,6.0,0.0,0.0,Megan Anderson,0.7,31.0,2.0,1.0,"Rochester, New York, USA",3.0,1.0,Women's Featherweight,1.0,SUB,2019.0,2.51,3.7,177.8,73.0,Southpaw,0.46,0.69,0.0,0.5,1.62,0.75,155,1989,23,8,0,0,4.56,5.84,175.26,69.0,Switch,0.49,0.58,0.5,0.16,0.12,0.48,145,1995,13,6,1,0,30.0,24.0
UFC Fight Night: Moicano vs. The Korean Zombie,Jairzinho Rozenstruik,0.0,1.0,0.0,0.0,Allen Crowder,1.0,4.0,0.0,0.0,"Greenville, South Carolina, USA",3.0,1.0,Heavyweight,1.0,KO/TKO,2019.0,3.44,2.64,167.64000000000001,70.0,Orthodox,0.37,0.56,0.6,0.4,1.95,0.83,155,1986,10,4,0,0,2.97,3.67,177.8,71.0,Orthodox,0.47,0.58,0.0,0.61,1.35,0.63,155,1991,13,6,0,0,33.0,28.0
UFC Fight Night: Dos Anjos vs. Lee,Derrick Krantz,0.72,25.0,0.0,0.0,Vicente Luque,0.33,18.0,2.0,1.0,"Rochester, New York, USA",3.0,1.0,Welterweight,0.0,KO/TKO,2019.0,4.54,3.21,167.64000000000001,68.0,Orthodox,0.48,0.45,0.2,0.18,1.18,0.27,145,1990,9,3,0,0,3.35,1.76,182.88,72.0,Orthodox,0.46,0.37,0.5,0.25,0.52,0.53,145,1990,11,5,0,0,29.0,29.0
UFC Fight Night: Dos Anjos vs. Lee,Aspen Ladd,0.55,125.0,4.0,3.0,Sijara Eubanks,0.46,164.0,5.0,2.0,"Rochester, New York, USA",3.0,3.0,Women's Bantamweight,1.0,U-DEC,2019.0,3.23,2.93,187.96,78.0,Orthodox,0.46,0.45,0.0,0.0,0.0,0.75,242,1988,13,4,0,0,2.95,2.95,190.5,76.0,Orthodox,0.51,0.56,1.2,0.33,1.85,1.0,245,1989,10,4,0,1,31.0,30.0
UFC Fight Night: Dos Anjos vs. Lee,Kevin Lee,0.54,111.0,7.0,4.0,Rafael Dos Anjos,0.36,97.0,16.0,6.0,"Rochester, New York, USA",5.0,4.0,Welterweight,0.0,SUB,2019.0,4.03,2.07,177.8,72.0,Orthodox,0.37,0.5,0.8,0.5,3.18,0.0,170,1988,22,12,0,0,5.51,5.49,180.34,76.0,Orthodox,0.52,0.52,0.8,0.5,0.51,0.61,170,1991,21,9,1,0,31.0,28.0
UFC Fight Night: Moicano vs. The Korean Zombie,Molly McCann,0.25,271.0,0.0,0.0,Ariane Lipski,0.5,213.0,2.0,2.0,"Greenville, South Carolina, USA",3.0,3.0,Women's Flyweight,1.0,U-DEC,2019.0,4.65,3.78,167.64000000000001,66.0,Orthodox,0.47,0.47,0.6,0.47,1.56,0.62,135,1995,9,3,0,0,3.43,4.3,162.56,67.0,Orthodox,0.43,0.57,0.3,0.44,1.9,0.66,125,1985,8,7,0,0,24.0,34.0
UFC Fight Night: Dos Anjos vs. Lee,Antonio Carlos Junior,0.45,33.0,11.0,4.0,Ian Heinisch,0.58,67.0,1.0,1.0,"Rochester, New York, USA",3.0,3.0,Middleweight,0.0,U-DEC,2019.0,3.56,3.89,175.26,77.0,Orthodox,0.42,0.5,0.8,0.43,3.19,0.75,170,1992,18,7,0,0,3.21,3.56,172.72,70.0,Southpaw,0.47,0.61,0.6,0.35,2.05,0.59,155,1984,32,14,0,0,27.0,35.0
UFC Fight Night: Moicano vs. The Korean Zombie,Kevin Holland,0.49,117.0,3.0,0.0,Alessio Di Chirico,0.6,84.0,4.0,2.0,"Greenville, South Carolina, USA",3.0,3.0,Middleweight,1.0,U-DEC,2019.0,4.9,5.72,162.56,62.0,Orthodox,0.5,0.63,0.5,0.35,1.67,0.44,125,1990,13,5,0,0,4.1,3.34,167.64000000000001,67.0,Orthodox,0.36,0.51,0.4,0.2,0.18,0.55,125,1994,14,8,0,0,29.0,25.0
UFC Fight Night: Moicano vs. The Korean Zombie,Matt Wiman,0.57,42.0,3.0,1.0,Luis Pena,0.58,148.0,1.0,1.0,"Greenville, South Carolina, USA",3.0,3.0,Lightweight,0.0,KO/TKO,2019.0,2.14,1.95,187.96,79.0,Orthodox,0.42,0.52,0.8,0.39,3.42,0.53,185,1990,11,5,0,1,2.98,3.25,180.34,72.0,Orthodox,0.5,0.59,0.7,0.17,1.02,0.59,185,1988,14,5,0,0,29.0,31.0
UFC Fight Night: Moicano vs. The Korean Zombie,Eric Spicely,0.46,367.0,3.0,0.0,Deron Winn,0.48,224.0,0.0,0.0,"Greenville, South Carolina, USA",3.0,3.0,Middleweight,0.0,U-DEC,2019.0,2.96,4.06,190.5,81.0,Orthodox,0.54,0.52,0.5,0.41,0.89,0.5,170,1992,23,9,0,1,3.44,3.32,182.88,74.0,Orthodox,0.39,0.61,0.0,0.39,1.46,0.83,185,1989,13,7,0,0,27.0,30.0
UFC Fight Night: Moicano vs. The Korean Zombie,Syuri Kondo,0.75,100.0,5.0,1.0,Ashley Yoder,0.57,40.0,0.0,0.0,"Greenville, South Carolina, USA",3.0,3.0,Women's Strawweight,0.0,U-DEC,2019.0,3.57,3.17,177.8,68.0,Orthodox,0.5,0.51,1.5,0.37,2.13,0.56,155,1983,16,10,0,0,3.12,3.66,190.5,75.0,Southpaw,0.46,0.51,1.2,0.33,1.17,0.48,155,1993,9,3,0,0,36.0,26.0
UFC Fight Night: Moicano vs. The Korean Zombie,Montana De La Rosa,0.57,126.0,3.0,1.0,Andrea Lee,0.13,107.0,12.0,5.0,"Greenville, South Carolina, USA",3.0,3.0,Women's Flyweight,0.0,U-DEC,2019.0,5.72,3.71,185.42,73.0,Orthodox,0.45,0.55,1.0,0.2,1.31,0.75,185,1986,12,6,0,0,6.21,4.55,167.64000000000001,70.0,Orthodox,0.44,0.46,0.0,0.52,4.28,0.4,185,1989,7,3,0,0,33.0,30.0
UFC Fight Night: Moicano vs. The Korean Zombie,Anderson Dos Santos,0.42,173.0,0.0,0.0,Andre Ewell,0.26,132.0,9.0,2.0,"Greenville, South Carolina, USA",3.0,3.0,Bantamweight,0.0,U-DEC,2019.0,7.22,5.4,162.56,66.0,Orthodox,0.44,0.58,0.3,0.0,0.0,0.83,115,1989,6,3,0,0,3.76,3.08,170.18,69.0,Southpaw,0.39,0.47,0.6,0.3,1.2,0.69,115,1987,8,8,0,0,30.0,32.0
UFC Fight Night: Moicano vs. The Korean Zombie,Bryan Barberena,0.46,101.0,0.0,0.0,Randy Brown,0.58,152.0,0.0,0.0,"Greenville, South Carolina, USA",3.0,3.0,Welterweight,0.0,KO/TKO,2019.0,3.19,2.6,170.18,68.0,Orthodox,0.37,0.42,1.0,0.31,2.08,0.63,125,1995,12,7,1,0,3.64,5.43,167.64000000000001,69.0,Orthodox,0.49,0.64,0.7,0.5,1.68,0.56,125,1989,13,6,0,0,24.0,30.0
UFC Fight Night: Moicano vs. The Korean Zombie,Kevin Aguilar,0.56,125.0,4.0,1.0,Dan Ige,0.31,104.0,1.0,1.0,"Greenville, South Carolina, USA",3.0,3.0,Featherweight,0.0,U-DEC,2019.0,5.37,2.7,165.1,70.0,Orthodox,0.25,0.49,0.7,0.14,0.98,0.66,135,1985,21,9,0,0,4.87,4.28,172.72,75.0,Southpaw,0.4,0.51,0.1,0.75,0.36,0.72,145,1988,17,9,0,0,34.0,31.0
UFC Fight Night: Moicano vs. The Korean Zombie,Chan Sung Jung,0.0,3.0,0.0,0.0,Renato Moicano,0.66,24.0,0.0,0.0,"Greenville, South Carolina, USA",5.0,1.0,Featherweight,1.0,KO/TKO,2019.0,4.9,5.92,182.88,72.0,Southpaw,0.48,0.44,0.3,0.25,0.16,0.54,170,1989,18,9,0,0,3.25,4.38,190.5,78.0,Orthodox,0.48,0.54,0.6,0.33,0.69,0.71,170,1990,16,4,0,0,30.0,29.0
UFC 238: Cejudo vs. Moraes,Alexa Grasso,0.38,232.0,0.0,0.0,Karolina Kowalkiewicz,0.4,369.0,0.0,0.0,"Chicago, Illinois, USA",3.0,3.0,Women's Strawweight,1.0,U-DEC,2019.0,4.81,3.96,170.18,73.0,Orthodox,0.4,0.52,0.0,0.16,0.16,0.78,155,1988,17,5,0,0,3.56,3.8,170.18,71.0,Orthodox,0.45,0.56,0.3,0.25,1.23,0.51,145,1991,15,6,0,0,31.0,28.0
UFC 238: Cejudo vs. Moraes,Blagoy Ivanov,0.44,144.0,0.0,0.0,Tai Tuivasa,0.59,123.0,2.0,2.0,"Chicago, Illinois, USA",3.0,3.0,Heavyweight,1.0,U-DEC,2019.0,4.35,3.97,170.18,72.0,Orthodox,0.42,0.52,0.7,0.47,0.74,0.72,145,1987,17,7,0,0,4.07,4.75,180.34,72.0,Orthodox,0.47,0.6,0.7,0.46,1.66,0.74,155,1989,17,5,1,0,32.0,30.0
UFC 238: Cejudo vs. Moraes,Tatiana Suarez,0.52,142.0,13.0,4.0,Nina Nunes,0.48,99.0,0.0,0.0,"Chicago, Illinois, USA",3.0,3.0,Women's Strawweight,1.0,U-DEC,2019.0,4.02,5.14,165.1,66.0,Orthodox,0.44,0.61,0.6,0.57,0.44,0.64,125,1993,15,3,0,0,5.55,5.34,160.02,64.0,Orthodox,0.4,0.57,0.2,0.3,0.34,0.75,115,1985,14,7,0,0,26.0,34.0
UFC 238: Cejudo vs. Moraes,Tony Ferguson,0.52,200.0,0.0,0.0,Donald Cerrone,0.36,185.0,1.0,1.0,"Chicago, Illinois, USA",3.0,2.0,Lightweight,1.0,KO/TKO,2019.0,4.21,3.44,180.34,73.0,Southpaw,0.41,0.54,0.1,0.4,0.9,0.77,250,1986,19,4,0,1,4.46,4.1,187.96,75.0,Southpaw,0.49,0.45,0.0,0.0,0.0,0.52,264,1993,15,5,0,0,33.0,26.0
UFC 238: Cejudo vs. Moraes,Marlon Moraes,0.52,171.0,4.0,1.0,Henry Cejudo,0.47,119.0,2.0,0.0,"Chicago, Illinois, USA",5.0,3.0,Bantamweight,0.0,KO/TKO,2019.0,1.45,4.82,165.1,66.0,Southpaw,0.65,0.48,0.6,0.62,6.47,1.0,115,1990,9,0,0,0,3.47,4.39,165.1,64.0,Orthodox,0.45,0.55,0.5,0.33,0.24,0.73,125,1985,11,7,0,0,29.0,34.0
UFC 238: Cejudo vs. Moraes,Pedro Munhoz,0.49,349.0,7.0,0.0,Aljamain Sterling,0.39,265.0,0.0,0.0,"Chicago, Illinois, USA",3.0,3.0,Bantamweight,0.0,U-DEC,2019.0,3.95,5.07,180.34,76.0,Orthodox,0.45,0.58,1.0,0.41,0.44,0.66,155,1984,26,8,0,0,4.48,4.41,185.42,73.0,Orthodox,0.46,0.53,1.2,0.33,1.16,0.73,155,1983,36,17,0,2,35.0,36.0
UFC 238: Cejudo vs. Moraes,Jimmie Rivera,0.38,192.0,3.0,0.0,Petr Yan,0.29,189.0,3.0,1.0,"Chicago, Illinois, USA",3.0,3.0,Bantamweight,0.0,U-DEC,2019.0,4.53,3.37,167.64000000000001,67.0,Orthodox,0.4,0.54,0.3,0.41,0.87,0.46,135,1988,23,10,1,0,2.77,3.92,162.56,64.0,Orthodox,0.45,0.65,0.2,0.33,2.12,0.93,135,1987,16,2,0,0,31.0,32.0
UFC 238: Cejudo vs. Moraes,Jessica Eye,0.72,11.0,2.0,2.0,Valentina Shevchenko,0.16,12.0,0.0,0.0,"Chicago, Illinois, USA",5.0,2.0,Women's Flyweight,0.0,KO/TKO,2019.0,5.96,5.4,167.64000000000001,65.0,Orthodox,0.44,0.58,0.6,0.2,0.55,0.81,135,1986,19,7,0,2,2.18,4.7,170.18,71.0,Orthodox,0.51,0.61,0.9,0.24,1.98,0.41,135,1989,22,3,0,0,33.0,30.0
UFC 237: Namajunas vs. Andrade,Talita Bernardo,0.33,136.0,3.0,0.0,Viviane Araujo,0.53,115.0,3.0,3.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Women's Bantamweight,0.0,KO/TKO,2019.0,3.9,4.03,162.56,68.0,Orthodox,0.4,0.6,0.1,0.27,0.88,0.92,135,1989,23,5,0,0,4.03,5.31,170.18,67.0,Switch,0.53,0.59,0.2,0.56,1.86,0.9,135,1993,16,4,0,0,30.0,26.0
UFC 237: Namajunas vs. Andrade,Carlos Huachin,0.47,123.0,1.0,0.0,Raoni Barcelos,0.15,127.0,0.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,2.0,Bantamweight,0.0,KO/TKO,2019.0,4.19,3.86,167.64000000000001,66.0,Orthodox,0.37,0.55,0.5,0.4,0.58,0.57,125,1986,15,11,0,1,1.9,3.19,165.1,66.0,Southpaw,0.52,0.63,0.4,0.64,2.53,0.7,125,1988,23,3,0,0,33.0,31.0
UFC 237: Namajunas vs. Andrade,Irene Aldana,0.33,247.0,0.0,0.0,Bethe Correia,0.41,196.0,2.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Women's Bantamweight,1.0,SUB,2019.0,4.04,3.12,162.56,68.0,Orthodox,0.42,0.55,0.5,0.22,1.62,0.28,135,1987,6,4,0,0,5.33,4.82,162.56,68.0,Orthodox,0.48,0.56,0.5,0.48,2.03,0.9,125,1986,11,4,0,0,32.0,33.0
UFC 237: Namajunas vs. Andrade,Luana Carolina,0.48,231.0,0.0,0.0,Priscila Cachoeira,0.46,149.0,2.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Women's Flyweight,1.0,U-DEC,2019.0,4.8,2.1,162.56,67.0,Southpaw,0.21,0.5,0.0,0.0,0.0,0.66,135,1996,10,5,1,0,4.94,5.82,170.18,67.0,Orthodox,0.52,0.62,0.4,0.42,1.71,0.93,135,1987,17,3,0,0,23.0,32.0
UFC 237: Namajunas vs. Andrade,Kurt Holobaugh,0.64,102.0,6.0,4.0,Thiago Moises,0.33,115.0,6.0,2.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Lightweight,0.0,U-DEC,2019.0,5.71,5.39,175.26,68.0,Orthodox,0.39,0.6,0.3,0.5,0.2,0.81,135,1988,14,6,0,0,4.93,4.37,165.1,64.0,Orthodox,0.43,0.56,0.0,0.18,0.39,0.85,135,1983,11,6,1,0,31.0,36.0
UFC 237: Namajunas vs. Andrade,Clay Guida,0.36,177.0,0.0,0.0,BJ Penn,0.38,208.0,2.0,1.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Lightweight,1.0,U-DEC,2019.0,3.55,4.64,167.64000000000001,69.0,Orthodox,0.5,0.47,1.0,0.0,0.0,0.82,125,1993,8,3,0,0,7.85,4.68,170.18,65.0,Orthodox,0.43,0.46,0.0,0.33,0.21,0.65,125,1988,12,4,0,0,26.0,31.0
UFC 237: Namajunas vs. Andrade,Anderson Silva,0.54,31.0,0.0,0.0,Jared Cannonier,0.53,15.0,0.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,1.0,Middleweight,0.0,KO/TKO,2019.0,4.28,4.51,180.34,70.0,Orthodox,0.42,0.46,0.7,0.36,0.97,0.45,155,1986,17,7,0,1,4.02,2.48,175.26,70.0,Orthodox,0.37,0.56,1.2,0.36,1.11,0.6,155,1995,16,6,0,0,33.0,24.0
UFC 237: Namajunas vs. Andrade,Sergio Moraes,0.45,157.0,0.0,0.0,Warlley Alves,0.32,62.0,0.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Welterweight,0.0,KO/TKO,2019.0,2.8,2.58,170.18,70.0,Orthodox,0.34,0.62,0.7,0.37,3.27,0.68,155,1981,38,19,0,0,3.2,2.76,175.26,70.0,Orthodox,0.48,0.56,0.5,0.55,1.19,0.74,155,1978,16,14,2,0,38.0,41.0
UFC 237: Namajunas vs. Andrade,Ryan Spann,0.25,24.0,0.0,0.0,Rogerio Nogueira,0.4,32.0,2.0,1.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,1.0,Light Heavyweight,1.0,KO/TKO,2019.0,2.05,3.05,187.96,77.0,Southpaw,0.61,0.6,0.8,0.77,0.5,0.69,185,1975,34,11,0,1,3.5,3.73,180.34,77.0,Switch,0.51,0.61,0.0,0.25,0.19,0.65,185,1984,15,6,0,0,44.0,35.0
UFC 237: Namajunas vs. Andrade,Thiago Alves,0.39,147.0,3.0,1.0,Laureano Staropoli,0.26,202.0,1.0,1.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Welterweight,0.0,U-DEC,2019.0,3.73,2.42,182.88,72.0,Orthodox,0.42,0.59,0.4,0.38,1.2,0.75,170,1982,14,6,1,0,3.63,3.07,180.34,72.0,Orthodox,0.48,0.51,1.1,0.52,1.42,0.78,170,1991,15,5,0,0,37.0,28.0
UFC Fight Night: Overeem vs. Oleinik,Gadzhimurad Antigulov,0.46,13.0,2.0,0.0,Michal Oleksiejczuk,0.8,10.0,0.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,1.0,Light Heavyweight,0.0,KO/TKO,2019.0,3.42,3.42,195.57999999999998,79.0,Orthodox,0.44,0.48,1.8,0.35,1.46,0.5,205,1991,21,7,0,0,2.34,2.43,187.96,75.0,Southpaw,0.35,0.59,0.8,0.44,0.64,0.62,205,1976,23,10,0,0,28.0,43.0
UFC 237: Namajunas vs. Andrade,Jose Aldo,0.36,79.0,1.0,0.0,Alexander Volkanovski,0.53,176.0,3.0,0.0,"Rio de Janeiro, Rio de Janeiro, Brazil",3.0,3.0,Featherweight,0.0,U-DEC,2019.0,3.42,3.73,175.26,70.0,Orthodox,0.41,0.62,0.3,0.6,0.71,0.63,170,1983,23,15,0,0,3.73,3.31,185.42,71.0,Orthodox,0.34,0.54,0.0,0.26,0.83,0.48,185,1993,9,5,0,0,36.0,26.0
UFC Fight Night: Overeem vs. Oleinik,Marcin Tybura,0.4,70.0,0.0,0.0,Shamil Abdurakhimov,0.41,87.0,3.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,2.0,Heavyweight,0.0,KO/TKO,2019.0,4.21,2.08,180.34,70.0,Orthodox,0.55,0.4,1.4,0.36,5.08,0.0,205,1987,20,8,0,0,4.19,4.95,182.88,74.0,Southpaw,0.5,0.64,0.0,0.42,0.7,0.5,205,1995,17,5,0,1,32.0,24.0
UFC 237: Namajunas vs. Andrade,Jessica Andrade,0.44,125.0,2.0,0.0,Rose Namajunas,0.44,105.0,4.0,2.0,"Rio de Janeiro, Rio de Janeiro, Brazil",5.0,2.0,Women's Strawweight,1.0,KO/TKO,2019.0,3.74,3.57,170.18,70.0,Orthodox,0.46,0.6,0.1,0.54,0.49,0.91,135,1986,31,8,0,0,3.53,6.79,167.64000000000001,71.0,Orthodox,0.57,0.6,0.2,0.36,1.71,0.73,145,1988,25,1,0,0,33.0,31.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev,0.7,20.0,9.0,4.0,Arman Tsarukyan,0.3,43.0,12.0,1.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,3.0,Lightweight,1.0,U-DEC,2019.0,3.38,3.61,190.5,78.0,Orthodox,0.49,0.54,0.1,0.32,1.42,0.79,249,1985,23,7,0,0,2.8,2.6,190.5,76.0,Orthodox,0.44,0.58,0.2,0.23,1.09,0.47,235,1981,20,7,0,0,34.0,38.0
UFC Fight Night: Overeem vs. Oleinik,Sergei Pavlovich,0.65,26.0,0.0,0.0,Marcelo Golm,0.33,15.0,0.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,1.0,Heavyweight,1.0,KO/TKO,2019.0,5.16,6.16,154.94,62.0,Orthodox,0.5,0.53,0.5,0.55,2.85,0.66,125,1991,23,9,0,0,3.5,3.66,165.1,65.0,Orthodox,0.4,0.6,0.6,0.57,1.61,0.6,115,1992,12,5,0,0,28.0,27.0
UFC Fight Night: Overeem vs. Oleinik,Krzysztof Jotko,0.62,69.0,4.0,4.0,Alen Amedovski,0.35,17.0,0.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,3.0,Middleweight,1.0,U-DEC,2019.0,0.95,2.37,177.8,70.0,Southpaw,0.59,0.66,1.3,0.65,3.42,0.88,155,1991,23,1,0,0,1.86,3.76,170.18,72.0,Orthodox,0.45,0.54,0.0,0.33,2.71,0.75,155,1996,18,3,0,0,28.0,23.0
UFC Fight Night: Overeem vs. Oleinik,Keita Nakamura,0.39,63.0,7.0,2.0,Sultan Aliev,0.35,81.0,1.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,3.0,Welterweight,0.0,U-DEC,2019.0,4.3,8.07,190.5,84.0,Southpaw,0.51,0.48,0.0,0.0,0.0,0.66,257,1992,17,1,0,0,4.3,4.27,190.5,75.0,Orthodox,0.58,0.45,0.5,0.5,0.45,0.87,249,1992,6,3,0,0,27.0,27.0
UFC Fight Night: Overeem vs. Oleinik,SeungWoo Choi,0.64,78.0,16.0,5.0,Movsar Evloev,0.44,58.0,2.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,3.0,Featherweight,0.0,U-DEC,2019.0,2.23,2.98,185.42,77.0,Southpaw,0.42,0.57,0.1,0.39,1.33,0.82,185,1989,24,6,0,0,3.85,0.99,177.8,74.0,Orthodox,0.3,0.46,0.0,0.0,0.0,0.0,185,1988,8,4,0,0,30.0,31.0
UFC Fight Night: Overeem vs. Oleinik,Alistair Overeem,0.87,33.0,1.0,0.0,Aleksei Oleinik,0.65,58.0,0.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",5.0,1.0,Heavyweight,1.0,KO/TKO,2019.0,3.2,2.23,180.34,73.0,Southpaw,0.36,0.58,0.3,0.48,1.65,0.63,170,1984,34,10,2,1,2.2,1.41,180.34,74.0,Orthodox,0.45,0.56,0.0,0.38,1.76,1.0,170,1984,15,3,0,0,35.0,35.0
UFC Fight Night: Overeem vs. Oleinik,Alexander Yakovlev,0.73,19.0,2.0,1.0,Alex Da Silva,0.42,19.0,3.0,1.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,2.0,Lightweight,1.0,SUB,2019.0,3.19,3.43,182.88,74.0,Orthodox,0.37,0.45,0.0,0.5,0.85,0.66,145,1992,10,6,0,0,2.79,4.36,170.18,72.0,Orthodox,0.46,0.63,0.3,0.5,4.83,0.71,145,1994,16,0,0,0,27.0,25.0
UFC Fight Night: Overeem vs. Oleinik,Antonina Shevchenko,0.41,79.0,6.0,5.0,Roxanne Modafferi,0.55,116.0,0.0,0.0,"Saint Petersburg, Saint Petersburg, Russia",3.0,3.0,Women's Flyweight,0.0,S-DEC,2019.0,2.44,3.67,193.04,80.0,Orthodox,0.64,0.57,0.8,0.55,1.42,0.73,265,1980,47,19,0,1,3.8,3.29,187.96,80.0,Orthodox,0.48,0.44,1.9,0.46,1.82,0.37,240,1977,60,17,1,0,39.0,42.0
UFC Fight Night: Jacare vs. Hermansson,Jodie Esquibel,0.49,236.0,3.0,0.0,Angela Hill,0.19,289.0,3.0,0.0,"Sunrise, Florida, USA",3.0,3.0,Women's Strawweight,0.0,U-DEC,2019.0,2.41,1.74,190.5,74.0,Southpaw,0.47,0.58,0.1,0.35,1.66,0.72,155,1984,24,10,1,0,2.52,2.14,172.72,73.0,Orthodox,0.46,0.56,0.3,0.43,1.97,0.76,155,1996,21,4,0,0,35.0,23.0
UFC Fight Night: Jacare vs. Hermansson,Court McGee,0.28,228.0,8.0,0.0,Dhiego Lima,0.4,159.0,3.0,0.0,"Sunrise, Florida, USA",3.0,3.0,Welterweight,0.0,S-DEC,2019.0,2.93,3.86,172.72,67.0,Southpaw,0.55,0.52,0.4,0.42,0.43,0.53,125,1984,10,4,0,0,5.7,3.35,170.18,69.0,Orthodox,0.3,0.51,0.1,0.23,1.35,0.3,125,1982,25,21,0,0,35.0,37.0
UFC Fight Night: Jacare vs. Hermansson,Jason Gonzalez,0.54,11.0,2.0,2.0,Jim Miller,0.4,25.0,0.0,0.0,"Sunrise, Florida, USA",3.0,1.0,Lightweight,0.0,SUB,2019.0,7.37,4.1,154.94,64.0,Orthodox,0.31,0.52,0.0,0.21,0.75,0.83,115,1986,6,6,0,0,4.97,5.68,160.02,64.0,Orthodox,0.49,0.62,0.1,0.29,0.58,0.77,115,1985,15,12,0,0,33.0,34.0
UFC Fight Night: Jacare vs. Hermansson,Takashi Sato,0.51,90.0,0.0,0.0,Ben Saunders,0.4,69.0,0.0,0.0,"Sunrise, Florida, USA",3.0,2.0,Welterweight,1.0,KO/TKO,2019.0,3.69,4.68,180.34,75.0,Orthodox,0.37,0.6,0.5,0.25,1.86,0.69,170,1984,22,11,0,0,3.88,3.12,187.96,75.0,Orthodox,0.39,0.58,0.6,0.34,1.26,0.73,170,1989,17,9,0,0,35.0,30.0
